Time,Fx,Fy,Fz,Tx,Ty,Tz,
610.8,-56.13034,12.03711,175.4286,2.843439,-26.25206,10.59503, 
610.9,-96.30785,2.111375,244.8612,4.475538,-26.73995,10.64692, 
611,-117.5404,3.980325,270.2679,4.003208,-25.29776,9.516271, 
611.1,-69.67425,8.965537,247.5134,3.272667,-23.40313,10.03144, 
611.2,-50.00665,15.6301,200.3022,2.16472,-24.67621,9.463838, 
611.3,-56.88763,7.577988,217.2129,3.246247,-23.07602,12.22234, 
611.4,-69.4172,12.23856,209.5842,2.914786,-24.80602,10.22458, 
611.5,-66.47678,14.09086,207.3629,2.610712,-24.81338,10.57529, 
611.6,-69.05771,5.2676,199.9619,3.444745,-26.24998,12.63077, 
611.7,-69.95319,16.13455,201.7038,1.699095,-26.41625,11.06954, 
611.8,-67.574,12.86564,197.3343,1.825161,-26.32092,11.27837, 
611.9,-67.3757,15.54094,206.0204,1.751341,-24.17156,11.02689, 
612,-69.78951,13.70465,210.1236,2.068321,-24.0969,10.9113, 
612.1,-68.29495,13.31221,202.8626,2.215212,-24.70241,10.95291, 
612.2,-65.47494,15.84859,203.7792,1.802376,-24.85021,12.30095, 
612.3,-67.55439,14.99652,203.6204,1.945331,-24.70521,12.46685, 
612.4,-74.34079,23.53902,202.0967,1.042098,-26.37498,12.25391, 
612.5,-64.4796,7.970363,198.8351,2.459122,-23.357,14.16809, 
612.6,-75.96252,21.1641,197.2919,1.130913,-26.01836,12.79913, 
612.7,-66.33582,13.69651,204.6214,1.916779,-24.58525,13.01016, 
612.8,-57.27702,11.15333,201.6636,2.530719,-23.73149,15.40832, 
612.9,-132.5694,19.24405,183.2139,0.545953,-42.53521,10.72026, 
613,14.87505,-185.17,119.0956,132.5158,-14.90693,51.97976, 
613.1,-177.1219,270.1654,277.2339,-30.0366,-33.67234,-93.48322, 
613.2,-38.59953,-187.9929,186.1248,26.8888,-30.11147,62.60315, 
613.3,-99.2966,-60.65165,104.217,6.669837,-62.35944,38.45317, 
613.4,-36.1718,63.23345,175.5304,-4.082601,-36.75673,4.998016, 
613.5,-99.97134,5.234988,178.3561,1.750853,-42.23484,15.64117, 
613.6,-139.3183,-24.72311,163.1206,3.980081,-58.02936,20.75995, 
613.7,-156.3751,-26.03448,169.8119,4.065359,-57.96912,17.04102, 
613.8,-95.70374,-0.7768875,211.2492,3.35358,-28.77587,11.94713, 
613.9,-34.16759,-9.992625,187.3411,4.90943,-26.06809,11.76679, 
614,16.59191,-16.21609,198.8928,6.118992,-15.5017,11.6433, 
614.1,10.97539,18.21075,213.2787,2.463041,-16.6954,10.99989, 
614.2,-36.51274,56.00314,236.5028,-1.093028,-20.25192,7.983092, 
614.3,-87.91263,66.93546,233.0112,-2.642877,-23.37536,5.624594, 
614.4,-99.4436,20.15789,192.8976,3.044725,-26.69487,17.12108, 
614.5,-84.78615,18.06171,196.3117,3.139043,-25.62853,13.87103, 
614.6,-27.43376,2.6317,206.6444,4.765975,-19.35634,18.60109, 
614.7,-35.09327,5.6686,203.2518,4.728501,-17.30769,20.59022, 
614.8,-56.52409,-0.3103875,203.4225,5.37395,-21.02681,17.56627, 
614.9,-62.77343,17.60346,197.8447,3.466951,-22.38724,12.39874, 
615,-64.19917,20.8882,199.8156,3.241051,-22.12348,12.58705, 
615.1,-73.47408,17.56047,189.3119,4.106076,-24.61959,12.88242, 
615.2,-71.85648,22.69681,191.1589,3.823375,-21.99583,13.50443, 
615.3,-55.61818,17.42044,203.7271,4.304545,-19.81076,14.50282, 
615.4,-53.41916,23.39836,197.9034,3.343649,-20.45157,9.731582, 
615.5,-107.4227,-11.53919,175.9315,-0.983884,-27.57019,27.87144, 
615.6,-203.3851,-192.1893,154.5497,95.41294,-97.61364,149.252, 
615.7,-67.12527,187.8822,160.9358,-24.91789,-29.92211,-44.82513, 
615.8,-29.27972,-19.29624,248.7065,10.18009,-5.438337,28.5427, 
615.9,-46.15369,-61.29184,161.3297,10.30652,-31.99951,36.49413, 
616,-59.14938,36.83791,193.7711,1.637249,-27.37069,7.27737, 
616.1,-113.6101,-33.25086,144.4823,10.25841,-59.0547,27.17463, 
616.2,-102.0665,-34.74309,214.7676,11.26888,-31.59299,16.98341, 
616.3,-136.3496,-46.30371,195.5103,12.29427,-51.46835,23.0541, 
616.4,-195.4419,-113.6594,90.53573,16.5516,13.54332,15.76026, 
616.5,-58.49258,20.8033,231.6583,0.569186,-20.8088,13.02786, 
616.6,-37.68353,-10.76404,284.3356,4.378197,-15.65157,13.93085, 
616.7,-60.71103,0.8186625,268.3091,2.881318,-17.55088,11.07055, 
616.8,-96.99728,3.7349,248.5943,3.150474,-24.25124,10.14948, 
616.9,-102.3466,35.92769,219.6822,0.498303,-28.7548,6.05226, 
617,-120.6033,69.31953,198.4545,-2.06459,-31.83943,3.898957, 
617.1,-45.28883,53.69386,248.3324,-1.105566,-20.04929,6.978063, 
617.2,23.52491,7.348887,321.4448,5.071175,-5.328677,8.750921, 
617.3,-94.11852,-6.2161,296.1594,7.374034,-21.06075,10.6621, 
617.4,-161.206,16.11921,270.8624,5.220352,-30.71918,10.542, 
617.5,-252.5021,18.94341,235.4399,6.737393,-40.96397,10.28417, 
617.6,-113.7503,18.37195,277.4765,7.111351,-20.21822,8.757518, 
617.7,-191.5089,8.766,258.4545,8.137652,-33.33349,9.035252, 
617.8,-237.0018,14.81655,237.2164,4.337457,-40.54301,10.41144, 
617.9,-108.2079,11.32448,293.0759,2.963148,-26.01162,7.567587, 
618,-73.81338,0.131475,288.3128,4.243349,-26.32192,7.856732, 
618.1,-32.23954,11.93571,255.329,2.328172,-29.14938,9.880485, 
618.2,-102.6026,11.5657,257.8658,1.788732,-30.92714,9.049152, 
618.3,-68.63535,0.418125,287.9516,3.24372,-16.38515,10.57253, 
618.4,-29.983,-12.99821,299.7823,4.270888,-5.764182,11.7937, 
618.5,-63.72161,14.09795,218.1137,0.684847,-23.2468,10.16912, 
618.6,-71.30968,4.879787,206.1857,2.40033,-28.82877,9.859314, 
618.7,-68.19402,10.31836,205.3377,2.155684,-28.20715,8.677223, 
618.8,-67.88226,8.9436,205.2186,1.98912,-27.63949,10.21237, 
618.9,-69.9142,8.108812,207.3252,2.440872,-27.82022,9.92656, 
619,-72.16629,8.53405,207.0563,2.169411,-28.38368,9.743373, 
619.1,-70.42526,8.417275,206.6042,2.238568,-28.00086,9.915665, 
619.2,-69.98142,9.51065,205.8631,1.921165,-27.90462,9.760505, 
619.3,-69.84181,8.904037,205.0338,2.264742,-28.03476,9.708432, 
619.4,-69.72406,9.285525,205.8666,2.207818,-28.07188,9.715704, 
619.5,-69.09851,9.346325,205.6042,2.181807,-27.83432,9.901344, 
619.6,-70.56744,9.226812,205.8766,2.141127,-28.17445,9.694268, 
619.7,-69.68845,9.382512,205.4512,2.116731,-27.89277,9.804191, 
619.8,-70.0578,9.288025,206.038,2.144126,-27.85149,9.853074, 
619.9,-70.16409,9.571837,206.1862,2.205725,-27.94666,9.855855, 
620,-69.91647,9.035612,206.1284,2.219151,-27.89869,9.847938, 
620.1,-66.47554,30.57336,153.9142,-0.351189,-29.91906,8.287636, 
620.2,-60.20806,30.38246,126.4435,-0.287879,-31.08009,8.805468, 
620.3,-64.54341,15.0519,123.2563,1.892456,-31.51645,8.5168, 
620.4,-69.54617,3.22615,202.042,4.235846,-27.34081,10.24836, 
620.5,-77.92459,-3.096025,285.4562,5.121812,-22.74353,8.707005, 
620.6,-81.50905,18.27419,281.1884,3.029048,-22.8443,7.690858, 
620.7,-66.13704,17.65556,249.5249,2.934985,-21.0652,9.80727, 
620.8,-54.19165,6.1833,204.0473,4.345129,-25.37088,10.22126, 
620.9,-54.30701,16.17175,213.6779,3.087835,-21.3946,10.64918, 
621,-68.64659,12.94137,198.7674,3.417545,-26.08089,10.206, 
621.1,-64.45876,13.20771,203.0598,3.424227,-24.88751,9.797942, 
621.2,-68.12856,11.06306,201.3896,3.151262,-26.00833,10.53405, 
621.3,-66.02645,18.01385,203.5603,2.426091,-25.17022,10.79591, 
621.4,-65.8208,12.76214,204.5448,2.546738,-24.80084,10.11621, 
621.5,-65.22043,12.0918,200.5065,2.548276,-25.93026,10.5493, 
621.6,-67.68876,10.57836,202.5856,2.404808,-24.89265,10.74852, 
621.7,-62.60892,13.63836,200.238,2.427297,-25.38182,10.76542, 
621.8,-68.68368,7.197213,199.0188,2.732308,-26.00553,10.76251, 
621.9,-68.31783,7.957112,200.5292,2.758118,-25.33509,10.88974, 
622,-51.05421,5.088287,211.727,2.805111,-19.73317,17.91569, 
622.1,-81.04308,19.55226,189.5073,1.141236,-28.03583,11.71321, 
622.2,-65.98206,2.7463,206.6958,2.759162,-22.89512,14.45848, 
622.3,-62.76889,4.56365,203.865,2.598608,-24.9405,14.36172, 
622.4,-55.20137,12.0776,207.7722,1.882371,-22.40919,12.52226, 
622.5,-135.7976,12.21366,189.8109,3.721622,-44.78574,10.81486, 
622.6,2.1709,-202.0316,202.9431,133.0836,-1.793831,74.74245, 
622.7,-35.62921,218.796,231.0936,-28.77406,-18.93496,-55.51604, 
622.8,-29.85135,-103.4829,211.0499,15.77726,-15.57501,30.57106, 
622.9,-122.8785,-0.4393625,196.1617,5.024977,-35.58837,12.39623, 
623,-61.6476,44.63533,184.2107,-1.391453,-35.18369,6.173142, 
623.1,-105.7396,-13.90159,184.5132,4.175236,-37.88952,15.85301, 
623.2,-138.3198,-30.63325,208.3324,7.208904,-37.99409,17.29517, 
623.3,-172.1147,-12.0834,178.852,4.713789,-52.08038,15.24396, 
623.4,-81.76725,15.9027,192.6716,0.094315,-29.67005,4.281784, 
623.5,163.4376,13.02945,79.32229,-1.009132,-33.46759,25.30079, 
623.6,44.52969,61.01449,152.0515,-4.820397,-17.54768,3.523889, 
623.7,28.69049,44.93135,212.9736,-1.149058,-11.61857,10.91276, 
623.8,-55.7639,31.50108,243.1622,1.471174,-18.82733,10.90857, 
623.9,-108.8188,38.6128,224.0384,0.441893,-29.03004,7.584823, 
624,-117.9601,17.22798,178.1112,2.148869,-34.44571,10.60194, 
624.1,-54.73244,3.607013,210.175,3.529763,-21.54126,13.52096, 
624.2,-48.32212,-3.223175,211.2473,3.257738,-17.83199,18.19999, 
624.3,-75.31046,4.946487,202.2984,3.81574,-25.49417,11.19786, 
624.4,-72.73193,7.184437,202.2764,3.349799,-25.06072,10.79627, 
624.5,-64.63583,16.29744,197.671,2.111431,-24.48159,10.75737, 
624.6,-67.98766,15.4483,194.7412,1.935631,-25.9963,11.0115, 
624.7,-79.95267,44.27964,217.0434,-1.728354,-23.49707,4.352226, 
624.8,-90.90809,11.0162,204.9991,2.308658,-28.28622,10.66043, 
624.9,-66.11036,21.5376,206.5126,1.09506,-24.22432,7.298175, 
625,-31.54277,120.8831,283.9557,-9.536449,-5.696052,-5.26873, 
625.1,-105.0059,-0.7643875,159.9986,14.1425,-50.91172,39.54445, 
625.2,34.3926,-96.92049,260.1064,33.30276,-22.37519,53.87484, 
625.3,-53.15766,4.934087,151.1732,5.082556,-40.54208,14.10786, 
625.4,-50.63146,64.78094,135.7919,-0.350319,-57.74483,-4.841106, 
625.5,-62.77805,12.40016,152.1564,5.1943,-44.35686,12.39499, 
625.6,-109.2879,-64.14005,167.5242,12.00186,-43.96538,26.81567, 
625.7,-137.9784,-57.88539,178.1543,11.88054,-46.97046,20.28413, 
625.8,-126.2604,-44.00926,184.4554,10.24526,-44.37124,16.98702, 
625.9,-105.0396,-5.86855,218.4122,5.79024,-33.83042,10.35034, 
626,-18.52544,-26.50223,203.5795,-2.227941,-32.32213,9.082114, 
626.1,2.231338,-7.675425,304.3901,2.717658,-7.741786,9.864431, 
626.2,-7.5198,-11.44616,285.6072,4.141022,-9.59747,15.45219, 
626.3,-58.55418,-2.818175,237.5991,3.460279,-22.06708,14.08447, 
626.4,-86.09036,14.61081,234.6145,2.351648,-23.02624,9.353179, 
626.5,-101.194,5.580362,250.9594,3.759863,-25.92209,8.664922, 
626.6,-131.3148,44.55502,218.3392,0.471102,-32.16984,6.869588, 
626.7,-153.6586,78.75166,188.4861,-3.428033,-34.62286,4.091671, 
626.8,-24.42606,43.29789,277.4233,-0.085829,-15.85164,7.151815, 
626.9,-25.80504,14.36376,312.5619,4.938481,-13.09409,10.71247, 
627,-103.6338,19.18992,279.6942,5.086413,-25.24649,10.62451, 
627.1,-200.8508,2.976012,249.7346,7.988011,-35.85982,13.13922, 
627.2,-184.7992,10.21072,257.7967,7.829192,-29.17108,11.38572, 
627.3,-74.73743,14.27695,290.9538,7.762213,-17.34748,11.15228, 
627.4,-208.8349,10.69854,246.8708,6.988483,-34.39306,11.06596, 
627.5,-175.1108,6.84905,267.3825,4.280271,-30.95237,11.83492, 
627.6,-96.62412,-6.719625,299.7605,5.06094,-23.57669,9.349318, 
627.7,-56.62515,2.2247,254.9965,4.104534,-28.70636,8.465069, 
627.8,-68.14713,20.0116,249.3473,1.101183,-34.26466,8.0856, 
627.9,-112.1765,17.61845,247.6084,1.330561,-30.37774,7.535418, 
628,-46.66085,-2.399937,293.4765,3.503626,-12.51049,10.13167, 
628.1,-38.2122,-12.64192,262.2696,4.116478,-13.43276,14.0341, 
628.2,-71.35949,7.281413,203.5934,1.6055,-28.07841,11.10738, 
628.3,-72.82932,9.693438,208.5761,2.138801,-28.84193,9.316814, 
628.4,-34.64452,30.74361,164.1749,-0.365279,-26.5746,9.120245, 
628.5,-15.17149,31.8026,135.1678,-0.501898,-26.56445,10.46675, 
628.6,-44.45429,8.49285,173.5793,2.567951,-25.91263,10.81444, 
628.7,-99.45943,2.341263,242.645,3.749556,-27.88319,10.79322, 
628.8,-125.0109,-1.666013,268.1554,4.529643,-29.02688,9.648558, 
628.9,-77.55974,5.919137,248.1651,3.344307,-23.13672,10.48404, 
629,-50.20313,14.61375,201.1476,2.211882,-25.36033,10.6232, 
629.1,-52.74549,6.853512,210.9296,2.978149,-22.93507,11.81538, 
629.2,-62.79116,14.2361,205.7623,2.48396,-26.31647,10.33811, 
629.3,-70.36803,9.043625,200.9482,3.029913,-26.47001,10.95224, 
629.4,-70.15585,12.74826,202.4111,2.253755,-24.71846,11.5459, 
629.5,-65.16866,12.66988,207.0126,1.833203,-24.92289,10.81003, 
629.6,-68.5309,13.34486,204.9355,1.795532,-25.67819,11.0444, 
629.7,-69.88463,17.58771,205.9154,1.216563,-24.57033,11.27548, 
629.8,-67.30104,3.363013,204.1624,3.096837,-25.2492,13.29926, 
629.9,-62.73161,9.999925,207.3933,2.576664,-23.94212,12.75287, 
630,-68.85072,21.9641,202.0409,1.297813,-24.20027,11.73534, 
630.1,-71.44467,13.51392,202.9628,2.152843,-24.5907,12.59911, 
630.2,-44.82921,-12.82631,217.8083,4.987711,-16.82535,23.76355, 
630.3,-78.23631,23.81943,199.0025,0.618557,-25.56294,12.2007, 
630.4,-77.5357,17.97972,196.1644,1.462244,-27.73796,14.098, 
630.5,-64.58911,12.19844,199.454,2.529136,-25.43943,14.94698, 
630.6,-56.01868,19.36679,198.0369,1.721293,-25.11138,14.60405, 
630.7,-136.275,5.161438,176.0557,-1.182789,-41.03895,3.61224, 
630.8,-182.5026,-107.0948,308.2925,18.78776,-29.60904,36.88522, 
630.9,-145.8823,-107.114,162.9804,34.73256,-21.8951,39.1538, 
631,-114.4684,48.004,188.4758,0.332301,-39.00511,12.19714, 
631.1,-25.37078,31.02925,149.8402,-2.996092,-44.28984,10.81974, 
631.2,-49.7628,3.309762,165.7202,1.797809,-41.65949,17.23061, 
631.3,-137.2742,5.5887,158.4336,0.367036,-52.92368,17.59197, 
631.4,-144.6849,-29.31425,176.8636,5.139143,-50.44435,19.80944, 
631.5,-168.4763,-39.94527,161.3201,7.984155,-59.71352,27.10897, 
631.6,-94.7274,-6.789962,198.1944,3.939288,-32.91586,11.29858, 
631.7,-43.13949,-12.63793,189.7174,4.866433,-25.17706,11.7888, 
631.8,5.805975,-11.54323,207.913,4.369775,-15.57909,11.54302, 
631.9,13.52067,36.31774,229.8931,-0.132901,-13.07389,9.178025, 
632,-49.91224,57.5014,228.3914,-1.792951,-20.90459,7.183047, 
632.1,-99.88654,58.08368,215.2957,-2.117591,-29.29839,8.154548, 
632.2,-130.1501,21.56505,191.3927,0.943474,-33.32471,9.032911, 
632.3,-69.50254,16.75352,197.3773,1.273037,-26.49048,10.42044, 
632.4,-46.29066,16.06156,214.6143,1.250455,-21.13144,12.48559, 
632.5,-67.2082,14.10764,204.8345,2.602762,-25.24115,12.01854, 
632.6,-69.7938,17.09443,203.4797,2.56701,-24.96266,11.63869, 
632.7,-68.54874,19.77931,201.7622,2.32735,-23.69614,11.6962, 
632.8,-68.80605,15.38265,199.4231,2.43253,-26.22908,12.68301, 
632.9,-80.47094,24.67849,202.1121,0.805991,-25.12829,13.0424, 
633,-80.26431,34.8796,195.6607,0.060142,-24.50583,7.443324, 
633.1,-54.34171,28.19601,205.1465,0.618961,-23.17172,10.35021, 
633.2,-42.93065,36.51862,287.3161,-6.481461,-7.044519,-7.153047, 
633.3,248.1285,16.7685,117.1009,29.2652,-68.82343,38.54184, 
633.4,-0.644475,-150.692,159.6678,10.98784,-18.22268,14.27988, 
633.5,-158.9834,-139.6203,145.8473,18.94797,-47.07618,44.09666, 
633.6,-66.26101,6.195675,142.827,3.510837,-50.20007,11.83598, 
633.7,-60.49771,69.65705,147.2525,-3.017596,-51.44284,-4.250865, 
633.8,-118.2358,5.272175,160.4929,5.593986,-52.57773,18.00761, 
633.9,-139.5058,-50.77921,157.5132,10.47106,-58.10609,23.6012, 
634,-137.8772,-53.94911,164.6062,11.36119,-56.66357,19.40557, 
634.1,-131.8336,-33.81393,169.3329,10.96916,-55.36741,22.58432, 
634.2,46.55487,55.23732,206.3241,-8.587571,-28.80143,12.98756, 
634.3,8.695488,-10.48504,283.7428,2.738169,-7.495575,11.65362, 
634.4,-40.12504,-4.2819,279.4471,3.930635,-14.83645,11.85274, 
634.5,-72.64255,-1.308763,250.2626,4.117131,-23.31323,10.41615, 
634.6,-98.26704,16.30865,241.2083,3.118196,-22.91837,8.479855, 
634.7,-119.3893,52.72576,215.1429,-0.151341,-30.94439,4.161132, 
634.8,-104.1688,81.18629,216.6646,-4.445989,-28.9013,4.333657, 
634.9,25.49384,42.54426,300.9961,0.099838,-10.12175,4.875895, 
635,-57.72847,12.87825,310.9505,5.130173,-17.93989,8.423397, 
635.1,-100.5814,4.270738,295.2984,6.79363,-20.63459,10.4563, 
635.2,-222.0903,14.76246,243.8943,7.091897,-37.44292,11.01752, 
635.3,-146.9113,8.524113,264.1853,8.973966,-24.48688,15.48781, 
635.4,-108.3001,7.934388,291.3429,8.395094,-20.96433,11.26636, 
635.5,-249.7901,12.65526,240.392,5.617012,-39.86101,12.01878, 
635.6,-158.5011,2.257125,271.3822,4.32782,-31.55057,11.60041, 
635.7,-110.0707,2.838288,289.2524,3.952773,-27.91835,7.605111, 
635.8,-46.16885,22.02743,254.9888,1.853606,-29.10834,5.09394, 
635.9,-92.50137,23.13478,265.0309,0.682911,-30.90098,4.622, 
636,-94.92483,20.15725,269.1188,1.229506,-23.4313,6.652449, 
636.1,-39.34405,-4.264213,299.6738,3.390588,-8.043495,9.486357, 
636.2,-50.91328,5.2665,240.7505,2.204787,-17.72823,11.78399, 
636.3,-65.93208,13.00026,204.8327,1.207964,-27.71925,8.862344, 
636.4,-76.12469,7.189875,204.4173,2.589684,-29.94882,9.354502, 
636.5,-72.8707,11.12442,206.4283,1.819147,-28.06117,9.735477, 
636.6,-70.8941,8.784038,205.1353,2.338766,-27.87728,10.31512, 
636.7,-70.88686,9.988175,205.9289,2.097319,-28.35862,9.573542, 
636.8,-69.45206,9.83425,204.7169,2.137006,-28.0122,9.609585, 
636.9,-69.80698,9.681075,206.3442,1.941457,-28.06517,9.766876, 
637,-69.50224,10.09387,205.5446,2.088062,-27.71429,9.796274, 
637.1,-70.84174,9.080962,206.6741,2.316836,-28.2769,9.765433, 
637.2,-69.71732,9.47055,205.9906,2.199532,-27.64312,9.989414, 
637.3,-70.47102,9.204912,206.7729,2.120069,-28.12904,9.787432, 
637.4,-70.46178,9.57585,206.0401,2.143736,-27.98987,9.772633, 
637.5,-69.93111,9.422988,205.7273,2.142565,-27.98713,9.816988, 
637.6,-69.91048,9.466575,205.728,2.217758,-27.8902,9.861106, 
637.7,-70.03665,9.277375,205.4357,2.26548,-28.05971,9.726976, 
637.8,-69.43829,9.6421,205.5417,2.139102,-27.81641,9.872092, 
637.9,-70.01913,9.614275,205.1451,2.174981,-27.96958,9.802291, 
638,-70.21005,10.46869,205.0273,2.101364,-27.9884,9.790445, 
638.1,-58.56149,31.1173,147.8061,-0.140473,-29.63077,8.91268, 
638.2,-50.64909,26.19398,125.2364,0.288099,-28.73366,9.506231, 
638.3,-54.88614,12.28078,149.9659,2.575279,-28.0713,9.620942, 
638.4,-75.45625,6.923738,240.7133,3.733887,-24.0856,9.513178, 
638.5,-89.64856,4.528375,278.2266,4.30608,-24.97251,8.387899, 
638.6,-73.85184,6.775763,267.3048,3.753788,-21.89016,9.712221, 
638.7,-50.38196,-2.816338,226.9425,4.728859,-21.23456,10.29218, 
638.8,-57.27255,13.90448,202.8428,2.781883,-24.72101,10.01944, 
638.9,-59.82124,11.40624,197.86,3.495159,-25.07868,10.25121, 
639,-67.55024,9.547063,201.3183,3.533044,-26.36695,10.6638, 
639.1,-69.80453,6.881575,202.1613,3.403014,-24.27628,10.73954, 
639.2,-68.11831,8.073875,198.2094,2.990625,-25.64468,10.3052, 
639.3,-67.51615,10.17326,194.1698,2.549894,-26.99988,10.70535, 
639.4,-66.54885,15.05342,199.8754,2.007793,-26.76066,10.74905, 
639.5,-69.82801,17.13396,201.3117,1.622103,-26.17301,10.67179, 
639.6,-68.91692,15.90785,208.5248,1.607847,-23.79436,10.71361, 
639.7,-73.83475,13.67523,204.903,2.353127,-25.26486,11.18851, 
639.8,-69.53742,17.73475,210.3737,1.637116,-23.31102,10.60111, 
639.9,-67.85808,15.12159,204.8702,1.750218,-25.16334,11.04995, 
640,-84.13454,18.99187,204.1771,0.988219,-26.62156,12.02685, 
640.1,-84.64607,11.45619,195.0349,1.841249,-28.37522,10.55411, 
640.2,-73.82337,20.25921,199.3003,0.78242,-25.94209,10.47933, 
640.3,-58.99951,15.29881,198.1521,1.16339,-25.6122,11.69771, 
640.4,11.34013,55.13179,259.4545,-4.363843,-5.069943,17.37194, 
640.5,-159.4571,-43.89761,226.011,40.02201,-42.07884,41.31134, 
640.6,86.85638,-364.2878,196.5405,100.5433,5.474117,72.00152, 
640.7,-208.855,-13.88354,214.9248,1.205544,-70.09991,51.66457, 
640.8,-57.56215,122.7642,143.2926,-8.638755,-49.13979,-26.26282, 
640.9,-57.17567,-21.59671,181.6063,6.169169,-40.65405,21.52944, 
641,-99.78513,-44.14603,212.4634,7.96149,-30.75706,22.19749, 
641.1,-179.963,-30.2389,179.2644,5.910662,-50.46815,11.18176, 
641.2,-159.7283,-21.61389,190.0586,5.657744,-52.65662,14.55222, 
641.3,-109.2703,2.533225,191.6873,3.422825,-49.65753,12.31889, 
641.4,-61.72227,-72.73515,93.86059,5.538562,-6.700449,12.27392, 
641.5,-23.2457,-20.97729,170.4043,5.19866,-16.78562,13.76521, 
641.6,9.615975,-2.680275,218.7679,3.978755,-15.81932,16.7429, 
641.7,-19.89799,31.62939,228.6721,1.503756,-17.25166,10.93169, 
641.8,-81.44993,84.0331,228.8842,-4.431096,-25.04512,4.393361, 
641.9,-121.2221,31.5342,196.7706,0.643098,-32.00771,7.440694, 
642,-91.07552,7.4688,200.1522,2.293369,-28.20876,10.74774, 
642.1,-47.40742,7.099088,207.6309,2.145136,-21.90778,10.47593, 
642.2,-66.16978,10.62656,203.8076,2.201468,-24.84054,9.854349, 
642.3,-68.69598,7.127975,204.5459,3.399272,-24.61082,10.94327, 
642.4,-70.30087,15.46674,204.7495,2.627755,-23.62965,11.96042, 
642.5,-68.82339,13.50171,207.2232,2.474827,-23.81703,10.93404, 
642.6,-89.43288,11.57817,192.9808,2.141215,-27.89872,11.73529, 
642.7,-82.58443,21.89865,206.6427,0.401992,-24.8136,10.53627, 
642.8,-67.04966,0.94815,205.2692,3.200956,-24.77384,12.37908, 
642.9,-62.3822,20.95157,199.615,0.508937,-25.68585,10.48744, 
643,-102.8499,-17.31981,199.2915,8.287824,-27.95442,29.15925, 
643.1,-103.5121,-194.845,236.3336,58.81995,-71.68286,77.87061, 
643.2,-104.2657,86.04379,149.9735,-14.85307,-44.42556,-18.89172, 
643.3,-3.679513,-12.2226,227.114,6.245817,-11.06088,23.25623, 
643.4,-81.66293,-39.1576,131.3758,7.814463,-60.98876,39.56244, 
643.5,-45.91551,23.05909,175.3663,0.576272,-34.50437,10.74204, 
643.6,-136.4856,-36.62119,174.7057,7.553603,-41.91595,22.11404, 
643.7,-144.2782,-74.39204,168.3019,12.29088,-50.47727,26.25548, 
643.8,-150.6831,-55.44017,203.9408,12.48745,-42.21056,21.08758, 
643.9,-1.744287,3.553338,163.2522,2.051791,-29.90573,8.172253, 
644,-37.62176,2.10915,268.881,0.672705,-11.24971,4.05355, 
644.1,-13.21301,-35.25401,302.6797,7.989367,-10.53545,12.07622, 
644.2,-49.91,9.664462,267.6017,2.179312,-15.11668,9.059438, 
644.3,-98.67657,13.08106,234.1544,2.65105,-25.26218,7.703206, 
644.4,-108.2309,15.21771,240.88,3.039748,-26.79276,10.36236, 
644.5,-134.0554,57.01359,210.0331,-1.3881,-33.18216,6.438444, 
644.6,-97.16214,69.74162,229.717,-3.225128,-25.50781,6.238621, 
644.7,40.74754,35.04884,314.1049,1.299341,-6.937281,7.142194, 
644.8,-58.03274,8.981075,305.5346,6.08925,-16.34096,10.72923, 
644.9,-116.699,7.024988,286.0547,6.721772,-23.4931,10.70248, 
645,-233.4485,15.12629,245.6449,7.299908,-38.90231,10.43346, 
645.1,-142.9992,15.21934,269.8912,7.833828,-24.90324,13.17898, 
645.2,-137.3689,14.52318,275.3565,7.738865,-25.515,11.52245, 
645.3,-260.0315,7.011625,234.1759,6.084277,-41.08778,11.17351, 
645.4,-148.0445,0.429575,285.5783,4.293833,-30.32324,8.374742, 
645.5,-106.2609,4.207138,291.574,4.033856,-28.07146,5.476974, 
645.6,-42.42252,19.27104,259.0493,1.930234,-28.84178,4.658491, 
645.7,-91.80663,20.99934,262.6761,0.893648,-32.36279,7.654402, 
645.8,-84.42151,11.2166,277.1274,1.849703,-20.3535,8.127195, 
645.9,-35.49458,-8.6555,299.6044,3.5795,-8.310695,11.27031, 
646,-55.77445,7.939425,233.0179,1.63105,-20.03058,11.56311, 
646.1,-64.68427,12.69061,208.7325,1.202528,-27.27968,8.670463, 
646.2,-70.98286,6.467587,205.2652,2.522888,-28.92852,9.516412, 
646.3,-71.01755,9.269788,206.9221,1.868432,-27.90174,10.02101, 
646.4,-70.03084,7.8767,207.0495,2.324335,-27.74066,10.10561, 
646.5,-70.58615,8.0348,205.773,2.110197,-28.41354,9.910046, 
646.6,-69.10197,9.218675,205.5265,2.073656,-27.93276,9.507449, 
646.7,-68.55398,8.855662,205.8813,1.899468,-27.90228,9.888684, 
646.8,-69.03464,8.970275,205.8034,2.130007,-27.80431,9.753588, 
646.9,-69.89365,8.650537,206.1718,2.226787,-28.20944,9.742339, 
647,-69.18427,8.495,205.6897,2.171965,-27.77572,10.05369, 
647.1,-70.06319,8.680488,206.1496,2.064696,-28.1088,9.784292, 
647.2,-69.98544,9.002163,205.469,2.092723,-27.9838,9.829396, 
647.3,-69.6563,8.919725,205.9599,2.14087,-27.92052,9.934379, 
647.4,-69.61421,8.79345,205.5107,2.212562,-27.86623,9.855644, 
647.5,-69.74773,8.74215,205.7253,2.191535,-28.0265,9.76491, 
