Time,Fx,Fy,Fz,Tx,Ty,Tz
1080.7,-52.6895,13.13359,218.7021,2.838598,-23.28312,8.977596
1080.8,-58.97097,17.34515,217.8412,3.040266,-25.23505,9.76815
1080.9,-64.82995,11.63296,214.5498,3.506854,-25.8443,10.23241
1081,-64.07756,10.97733,220.7316,3.373458,-23.40396,9.765524
1081.1,-65.17525,12.16323,211.2376,2.913105,-25.6605,10.23652
1081.2,-66.17665,11.87123,215.8911,2.586918,-23.95975,9.968123
1081.3,-69.92088,16.66015,216.0312,2.24462,-26.21671,10.24313
1081.4,-64.55453,20.50649,215.5695,1.762761,-24.2009,10.8662
1081.5,-68.68694,13.69189,218.7475,2.67067,-24.62283,11.35537
1081.6,-64.21793,21.56295,213.0856,1.928723,-25.0057,10.94776
1081.7,-66.58926,22.52899,215.6956,1.526462,-24.60664,10.70032
1081.8,-66.3547,20.63056,221.4801,1.810764,-23.69561,10.81651
1081.9,-59.47628,10.30329,213.6084,2.867164,-23.32315,14.3976
1082,-77.47672,23.48876,215.8198,1.182037,-25.17805,11.80884
1082.1,-72.30653,19.09955,215.5217,1.607819,-25.89485,11.72261
1082.2,-57.03453,23.3717,218.3392,1.604176,-24.99093,12.70924
1082.3,-89.14441,5.071887,280.4775,4.925536,-13.19884,16.35745
1082.4,14.47321,-41.18554,116.9514,101.6946,-75.86184,47.95246
1082.5,-197.3271,94.66225,375.5904,22.52186,36.5138,43.72245
1082.6,168.9962,-135.3255,107.3281,9.524636,-62.98244,28.64663
1082.7,-31.60814,30.02412,228.7106,1.453613,-23.20246,9.994287
1082.8,-45.94779,36.50675,186.0683,0.943711,-40.03101,5.512867
1082.9,-98.99474,-13.95775,207.527,5.545297,-35.97903,17.78396
1083,-141.4845,-18.90491,197.4483,7.59794,-45.69981,16.45578
1083.1,-148.6538,-22.14925,206.2039,5.280418,-42.95048,13.27086
1083.2,-122.3693,10.00955,212.6686,2.013293,-35.29143,11.39629
1083.3,203.5221,-32.60265,99.34751,-4.934933,-29.51503,12.47787
1083.4,58.81559,28.03983,164.2022,-2.397162,-19.12687,10.88619
1083.5,37.25729,60.89871,212.9756,-3.804189,-12.86068,9.840962
1083.6,-30.61901,39.86177,243.5598,0.147175,-20.27639,9.985197
1083.7,-97.32585,50.55003,246.2198,-0.810405,-24.96851,5.590035
1083.8,-126.1844,23.04209,206.7594,1.024615,-32.88836,8.137939
1083.9,-73.68227,19.94488,203.1496,0.730501,-27.84978,9.892254
1084,-38.43725,7.861563,222.856,2.242848,-20.48448,11.82029
1084.1,-65.53031,21.347,218.0217,1.437427,-25.12459,10.56828
1084.2,-66.34454,20.76529,214.3161,2.038079,-23.94891,10.48537
1084.3,-66.45816,13.73986,216.2959,2.643406,-24.1498,11.61814
1084.4,-65.90218,18.32751,212.1981,2.029286,-25.75715,12.14508
1084.5,-77.73369,19.37594,214.7641,1.852199,-22.50762,12.85813
1084.6,-96.80197,23.69844,205.5074,1.844458,-28.60327,11.79355
1084.7,-59.93027,28.37219,218.2334,1.096815,-24.3201,9.980433
1084.8,24.95174,47.4726,257.1331,-3.350624,0.230446,15.18532
1084.9,-232.2888,105.6226,273.0041,31.9736,-51.54843,29.59413
1085,-10.9266,-89.48485,133.4901,48.24774,-99.88176,68.68298
1085.1,-243.648,109.149,172.5645,-7.480378,-35.05642,6.53667
1085.2,-62.23013,11.089,224.6621,3.810442,-27.79339,19.21279
1085.3,-103.4727,-14.60381,131.1447,5.805918,-64.74865,23.17331
1085.4,-88.6778,1.193275,196.7252,4.221295,-36.42123,14.74286
1085.5,-107.8669,-35.81591,183.9566,8.953825,-47.90856,23.30565
1085.6,-146.3836,-53.45237,178.3133,11.28204,-52.22405,20.82993
1085.7,-110.9606,-24.69641,231.7072,5.119531,-32.9301,11.23408
1085.8,420.8107,-0.8564875,478.5658,4.753946,-73.91314,-4.33725
1085.9,-60.52564,8.800425,279.7597,3.274946,-12.4276,12.75786
1086,-39.35531,-40.23744,305.6142,8.486596,-14.89473,16.90302
1086.1,-57.22015,-4.681175,268.6498,4.851967,-19.49324,11.31809
1086.2,-94.44711,17.48939,247.5373,2.479342,-27.00543,8.616337
1086.3,-109.399,69.79582,219.0304,-2.058174,-29.04362,3.373067
1086.4,-131.7843,94.02904,207.6869,-5.431502,-36.09164,0.392409
1086.5,19.33853,62.0343,300.8637,-1.592537,-9.382161,3.575248
1086.6,-37.66054,13.55908,329.7916,5.486323,-14.22662,5.871026
1086.7,-112.4959,13.49603,305.8105,6.541367,-22.79563,8.296336
1086.8,-239.1491,11.8189,248.5013,8.244472,-40.16316,10.69932
1086.9,-145.7781,15.43157,275.1699,8.56995,-24.87025,12.63356
1087,-119.9129,13.39511,293.9145,8.390354,-23.083,10.46916
1087.1,-264.8561,9.875725,249.128,6.266475,-41.88481,11.14339
1087.2,-161.0453,3.12345,289.5273,4.224729,-32.92212,11.06252
1087.3,-83.16825,7.80105,306.2338,3.686573,-26.97506,4.908151
1087.4,-13.41,12.97756,268.109,3.260666,-27.20687,6.16091
1087.5,-88.67736,14.24245,269.4954,2.103801,-29.62976,8.10861
1087.6,-68.84908,4.980612,297.9384,3.008365,-18.01736,9.790202
1087.7,-26.85859,-11.10629,318.0414,4.534061,-5.918976,10.88539
1087.8,-63.58989,15.56942,238.5061,1.147604,-22.05608,8.560879
1087.9,-67.57452,9.054063,219.4437,2.210301,-28.66775,9.314048
1088,-67.9652,11.3221,220.3062,2.426294,-28.55972,7.900333
1088.1,-68.38628,9.930725,219.942,2.320571,-27.72874,9.407637
1088.2,-68.85898,10.02461,221.6494,2.557467,-27.71347,9.170584
1088.3,-70.62265,10.3295,220.7656,2.355341,-28.30851,8.882727
1088.4,-68.92149,10.51684,219.7314,2.349755,-27.99581,8.899503
1088.5,-68.12048,11.37535,219.7859,2.08589,-27.89357,8.847572
1088.6,-68.57496,11.2564,218.9615,2.405674,-28.11239,8.835429
1088.7,-69.14397,10.60458,219.4581,2.498953,-28.36177,8.835358
1088.8,-68.46652,11.26832,218.9645,2.347757,-27.81979,9.037047
1088.9,-69.67329,10.6997,219.6986,2.365061,-28.35275,8.838981
1089,-69.11156,11.39045,219.4931,2.239926,-28.04397,8.911694
1089.1,-68.86991,10.92485,219.4445,2.36228,-28.00212,9.003028
1089.2,-68.89368,10.95973,219.3205,2.409213,-28.11202,8.968734
1089.3,-68.80978,21.21862,181.0322,1.40205,-31.44831,8.030218
1089.4,-66.5811,34.29674,135.5653,-0.197764,-33.17783,7.876747
1089.5,-70.31716,30.43841,138.0126,0.108903,-33.06429,8.708474
1089.6,-70.63791,10.93895,146.6116,3.41564,-33.01019,10.05099
1089.7,-67.84439,14.16039,244.4986,3.984159,-21.8775,6.813384
1089.8,-69.93834,9.512987,300.1341,4.641661,-21.15692,5.969187
1089.9,-73.93221,4.118475,291.5881,5.523369,-19.8778,7.653726
1090,-66.96196,9.273663,263.9651,4.664803,-21.50203,8.026658
1090.1,-45.39217,5.687475,224.5804,5.162315,-22.84054,8.927654
1090.2,-54.39093,15.44986,217.9626,3.807433,-22.64374,9.729688
1090.3,-62.70526,19.04504,210.7917,3.44589,-26.38983,9.016526
1090.4,-67.70454,12.56563,207.3068,4.411969,-27.14624,8.706968
1090.5,-66.83588,12.20191,220.1729,3.995205,-24.89873,8.829673
1090.6,-68.71977,15.95316,208.9266,3.2649,-27.30852,9.400162
1090.7,-67.24309,18.69564,214.2773,2.637699,-26.03736,9.488816
1090.8,-67.16894,16.576,216.2699,2.476619,-25.02284,8.205015
1090.9,-64.69993,16.1167,215.3658,2.348943,-24.62394,8.55424
1091,-68.05074,20.1618,211.7409,2.25735,-26.24413,9.879223
1091.1,-70.13914,15.34956,220.2106,2.731562,-24.83426,9.823906
1091.2,-66.41214,13.89641,217.6943,2.900211,-24.12148,10.05684
1091.3,-70.02747,18.80397,215.9009,2.378971,-24.50114,9.836353
1091.4,-74.4486,15.11337,215.1671,2.449504,-25.88549,8.360014
1091.5,-77.85274,9.028538,211.1537,2.913818,-25.82477,11.50122
1091.6,-70.91418,14.3909,218.0448,2.074328,-25.77199,10.19816
1091.7,-61.24159,16.91735,212.3049,1.717614,-25.4039,11.40487
1091.8,-64.273,-15.13809,196.7629,7.698702,-35.26558,16.34322
1091.9,34.0409,-221.2014,-52.76684,77.31261,-97.42612,44.9551
1092,69.9319,-143.6935,179.139,65.14111,9.315291,81.44503
1092.1,-53.47485,24.43525,184.8833,5.612118,-40.9663,58.59376
1092.2,-75.73455,133.9105,120.9456,-9.922034,-54.86769,-20.75412
1092.3,-44.82907,26.08984,227.0146,1.048631,-26.85032,5.5681
1092.4,-114.0826,-23.31211,199.77,4.591072,-40.31469,18.50559
1092.5,-144.6842,-28.04811,211.7376,5.75531,-41.33274,11.25043
1092.6,-144.6634,-0.702925,218.9705,3.512632,-38.48495,8.7948
1092.7,-89.51285,-4.092487,214.7663,2.992503,-30.23173,11.03367
1092.8,-25.24716,-32.99524,209.0698,4.092425,-22.67084,8.883906
1092.9,49.30943,37.74806,203.9567,-0.76829,-15.59334,4.1742
1093,24.39164,51.0664,222.0138,-0.18164,-14.35166,2.465577
1093.1,-32.44011,51.12685,249.7138,0.246084,-18.38873,5.174275
1093.2,-89.78848,72.67857,240.6907,-2.075881,-24.80391,2.997996
1093.3,-117.2223,30.1523,212.8805,1.723187,-30.92012,5.376939
1093.4,-72.49861,14.31798,205.7861,3.173938,-28.05366,9.616079
1093.5,-43.42672,11.60355,219.281,3.205619,-20.65387,9.933646
1093.6,-70.89519,18.07504,215.2447,3.110293,-25.47081,9.706771
1093.7,-68.21624,12.93777,214.2089,4.110938,-25.2658,9.754961
1093.8,-62.67619,12.13128,218.637,3.805745,-22.7146,9.868938
1093.9,-74.07955,21.92616,219.5453,2.329987,-24.67335,9.702836
1094,-86.32047,18.64509,208.3371,2.82004,-25.47807,10.51369
1094.1,-86.6242,12.15989,212.1554,3.003902,-27.15176,9.749012
1094.2,-69.96291,18.88061,215.2598,2.485024,-27.46566,9.759648
1094.3,-64.82095,18.68161,217.4538,2.256126,-24.67956,9.658378
1094.4,-111.0495,-1.7627,209.982,3.386124,-29.40383,14.9912
1094.5,-222.3476,-168.7921,193.0183,86.24171,-70.25491,88.58456
1094.6,58.0997,349.5449,206.4526,-24.1415,-12.25647,-61.00692
1094.7,25.6267,-45.66076,239.0682,9.807158,-14.25444,28.80297
1094.8,-60.23407,-67.66681,169.9274,10.21756,-47.36749,36.24835
1094.9,-77.2155,24.28432,184.9565,1.668848,-41.32788,5.524922
1095,-107.5826,-41.36705,194.876,9.680214,-41.86814,22.13755
1095.1,-128.79,-77.85182,177.8024,13.92162,-49.5689,28.26081
1095.2,-155.683,-68.46819,181.6769,15.25002,-53.54136,23.85897
1095.3,195.9334,177.5584,324.4988,-15.9601,13.57319,15.37672
1095.4,-34.77615,9.775013,267.1494,4.345301,-26.82718,10.87957
1095.5,-6.806037,-9.766875,345.8967,4.739545,-7.8706,14.51364
1095.6,-38.46843,17.13449,286.1103,1.660572,-15.02806,3.904987
1095.7,-95.04096,10.19081,236.8185,2.842014,-28.85422,8.640257
1095.8,-95.85636,12.9215,266.6051,2.923362,-24.82725,9.912353
1095.9,-130.8915,48.86724,225.3087,-0.302107,-33.68066,5.39836
1096,-167.4803,81.74715,191.6503,-3.580048,-40.29315,2.605991
1096.1,-6.674788,46.1481,291.1681,0.647499,-13.38721,6.486113
1096.2,-26.13999,13.90386,325.6898,5.652558,-13.75844,9.207082
1096.3,-109.121,19.03082,300.5864,5.609559,-24.19113,9.656801
1096.4,-234.838,13.29202,253.2874,7.539264,-40.23647,11.79342
1096.5,-148.6471,14.13813,275.2277,8.404499,-25.4476,14.82937
1096.6,-107.0413,10.31796,302.8943,8.427912,-20.72308,11.46538
1096.7,-257.2259,15.54585,254.5774,5.851964,-40.92314,11.21955
1096.8,-170.7577,6.5486,287.8361,3.794314,-33.0502,11.06735
1096.9,-78.47614,7.821988,308.4839,3.875093,-25.27536,5.721581
1097,-15.14654,19.29952,279.5864,2.270464,-26.76973,5.121307
1097.1,-90.9733,23.82321,271.407,0.775748,-30.96238,8.092415
1097.2,-77.5347,7.852838,294.3531,2.850488,-20.45574,8.9437
1097.3,-30.8854,-9.036563,318.6006,4.093126,-8.493838,10.90576
1097.4,-55.24776,5.500825,246.4704,2.191458,-20.57911,8.894589
1097.5,-61.60371,13.3309,224.4075,1.611714,-27.36593,8.401722
1097.6,-67.96897,8.742812,221.3152,2.622028,-29.02505,8.676922
1097.7,-67.82419,10.47968,221.5035,2.01976,-28.04914,9.363638
1097.8,-67.09757,10.2964,223.2878,2.352926,-27.85157,9.235986
1097.9,-68.3393,10.25499,221.2227,2.201534,-28.52979,9.107212
1098,-66.43748,10.89284,220.7381,2.193741,-28.20371,8.854292
1098.1,-65.41225,11.32395,221.2793,1.994343,-28.06336,9.08382
1098.2,-66.09185,10.99711,221.1416,2.205138,-28.0108,9.050893
1098.3,-67.20951,10.49426,221.5421,2.330348,-28.42372,8.954873
1098.4,-65.95829,11.11059,221.1588,2.198434,-27.74278,9.242501
1098.5,-67.4516,10.64019,221.5947,2.196134,-28.23831,9.051697
1098.6,-52.28326,29.31714,169.7953,0.134473,-29.5204,7.720394
1098.7,-37.07719,35.03083,139.407,-0.734633,-27.69496,8.193125
1098.8,-42.77561,19.80749,133.8506,1.799423,-29.07582,8.468738
1098.9,-68.18513,6.61405,225.9086,4.187156,-24.80312,9.127958
1099,-94.34868,-5.716625,294.9308,5.932308,-24.92722,9.903014
1099.1,-89.56111,5.820562,294.0959,4.673439,-23.55534,9.701753
1099.2,-67.66528,13.59209,263.2873,3.496501,-21.8363,7.968898
1099.3,-56.69658,14.27169,215.1165,3.458785,-25.43666,8.857827
1099.4,-54.95975,7.389388,213.5394,4.437784,-25.18202,11.05232
1099.5,-66.02444,13.82028,213.8474,3.730836,-25.96153,9.047224
1099.6,-66.40076,18.3264,214.593,3.295068,-26.71308,9.495487
1099.7,-66.61815,10.76741,218.5767,3.621157,-24.17069,9.943268
1099.8,-64.57687,12.04467,218.1108,3.23445,-24.71016,9.104552
1099.9,-64.07385,16.23669,212.3256,2.696646,-25.21545,9.928691
1100,-54.77784,16.22279,214.6374,2.16176,-24.76121,14.56321
1100.1,-58.34769,9.340637,216.7965,3.231782,-23.21179,14.06363
1100.2,-64.86341,19.79666,214.9102,1.861247,-25.33017,10.22898
1100.3,-66.47296,13.27504,217.3301,2.888141,-25.31942,11.83263
1100.4,-66.69052,22.89894,217.865,1.568822,-25.40366,11.00715
1100.5,-61.5131,12.27927,219.3472,2.600748,-23.56561,12.32212
1100.6,-82.45144,16.62124,210.274,2.241601,-27.78204,10.71906
1100.7,-66.52422,21.01396,216.478,1.454588,-24.43831,9.794324
1100.8,-62.62423,9.719625,217.2135,2.781771,-23.43647,10.8528
1100.9,224.3158,-11.6366,89.68776,2.323202,-32.90679,9.399662
1101,-67.82908,63.34787,227.5468,-1.580156,-18.1284,-4.064703
1101.1,-95.7324,-178.8302,294.7745,195.4244,-16.52587,105.1835
1101.2,10.32922,331.7116,146.1301,-27.9668,-52.03135,-70.68629
1101.3,1.763137,-110.4591,218.3867,17.89654,-24.29471,46.08689
1101.4,-59.89604,-59.83135,164.7655,12.46,-40.51478,41.28362
1101.5,-61.55851,86.99493,164.7512,-5.466344,-43.77955,-8.558347
1101.6,-106.2357,6.41345,190.2074,3.374427,-43.87371,10.41639
1101.7,-138.868,-40.95379,210.8988,9.297608,-44.70496,24.21946
1101.8,-139.6784,-29.75506,203.0111,7.773502,-42.37177,17.72456
1101.9,-71.48426,16.33892,201.0195,1.937293,-28.92739,8.737867
1102,-8.162937,-46.00531,214.7496,9.018661,-20.3781,11.3955
1102.1,51.1633,47.07235,222.7238,-1.074408,-13.98786,5.435213
1102.2,25.70753,56.68316,230.9985,-2.246173,-14.08716,2.167201
1102.3,-68.74104,60.68546,241.9396,-1.80142,-22.06987,7.234514
1102.4,-111.8013,29.71569,220.4449,1.964329,-30.39051,8.33058
1102.5,-99.75523,15.637,203.9816,2.218828,-30.42472,12.36033
1102.6,-51.75161,13.20778,221.0273,1.668162,-22.71769,9.298893
1102.7,-56.03361,20.48248,220.0284,1.179234,-24.35781,10.52882
1102.8,-63.87774,11.16415,217.2345,2.934928,-25.41468,9.89578
1102.9,-63.31031,16.49677,215.1158,2.704448,-24.86509,11.06991
1103,-63.6292,16.52455,216.2334,2.50064,-24.39819,11.16991
1103.1,-74.35475,17.59341,219.3616,2.22913,-23.88668,11.30137
1103.2,-87.5264,23.2246,211.1668,0.947206,-27.74746,10.24234
1103.3,-76.59177,13.65729,210.7879,2.425642,-26.3977,11.7681
1103.4,-60.4834,12.12988,211.6394,2.271252,-25.98462,12.13293
1103.5,-169.2668,33.78857,260.3115,-2.155949,-37.36522,22.11537
1103.6,-239.0076,-27.97814,256.2862,74.44358,-66.14034,138.7069
1103.7,-13.22609,151.7502,328.8045,-17.9067,-5.261552,-9.498131
1103.8,-71.45998,-141.8705,215.8651,17.95199,-13.74956,37.49361
1103.9,-105.4658,-12.41425,219.0027,5.5525,-38.0929,23.79811
1104,-68.90784,12.70082,184.7306,2.509609,-41.40228,13.29315
1104.1,-135.3481,-22.86174,183.9366,7.068979,-43.16058,25.25032
1104.2,-145.8433,-82.88038,177.1053,14.85811,-53.89336,30.89525
1104.3,-134.6075,-48.47327,230.0048,10.67576,-34.44824,18.15245
1104.4,-108.2585,19.56764,225.6979,1.33706,-34.4334,8.149033
1104.5,-64.57285,-0.9312,307.4092,6.210593,-27.83331,2.958725
1104.6,-10.55954,-24.99661,344.1937,6.342156,-5.85406,12.31178
1104.7,-50.78564,13.8712,283.1392,1.87821,-18.77044,1.093244
1104.8,-71.71591,0.4724875,259.4106,3.854826,-22.9663,7.974048
1104.9,-88.98489,9.95625,260.3137,3.802457,-23.83703,10.02789
1105,-124.1454,52.79481,211.5412,-0.907271,-36.10776,5.736883
1105.1,-127.8796,87.96638,209.638,-4.887733,-34.12098,2.760736
1105.2,26.98254,51.1597,303.7299,-0.233106,-9.761198,4.94891
1105.3,-46.6778,10.6346,327.4377,5.800305,-16.04745,7.348007
1105.4,-127.9178,6.338225,294.8373,7.587488,-22.42995,8.962591
1105.5,-249.7662,18.0975,249.6888,7.518841,-40.71283,10.39218
1105.6,-143.4856,20.86689,282.5666,7.705607,-25.52577,11.09122
1105.7,-146.4053,17.86046,283.3917,7.705063,-26.78505,10.66945
1105.8,-277.5869,11.39783,243.6217,5.539841,-44.12463,11.23029
1105.9,-138.4948,-1.44955,300.2755,4.572688,-28.68066,7.742372
1106,-76.64166,3.9024,303.7333,4.310943,-27.16714,4.807657
1106.1,-16.33935,14.56711,277.0576,3.026375,-27.04241,8.196452
1106.2,-98.90672,12.63136,273.6599,1.81289,-30.93918,8.632756
1106.3,-68.05064,-1.260787,304.6492,3.593632,-17.10517,9.880664
1106.4,-27.01706,-10.04218,311.8449,4.178766,-6.442984,10.95713
1106.5,-61.13464,16.03784,233.1733,0.96229,-24.02357,9.201318
1106.6,-69.68102,7.789038,219.3369,2.363371,-29.22572,9.039351
1106.7,-66.76339,12.5903,219.6743,2.188016,-28.58067,7.903893
1106.8,-65.75126,11.3662,219.8685,2.049344,-27.76522,9.288188
1106.9,-68.1393,10.32971,221.6967,2.500297,-28.06521,9.159619
1107,-69.3405,10.91874,221.0399,2.155721,-28.44128,8.908069
1107.1,-68.35188,10.47281,220.7597,2.29997,-28.18671,9.037775
1107.2,-67.37874,11.64738,220.195,1.983871,-28.14707,9.017556
1107.3,-67.70489,11.37298,219.5795,2.30587,-28.27138,8.790434
1107.4,-67.9196,10.97755,220.243,2.338214,-28.37231,8.977114
1107.5,-66.80904,11.52701,219.4349,2.220613,-27.83799,9.09164
1107.6,-68.59978,11.30631,220.7165,2.170341,-28.41213,8.818493
1107.7,-68.08699,10.96061,219.75,2.210528,-28.14702,9.087478
1107.8,-67.7914,11.39256,220.8142,2.233785,-28.14888,8.938245
1107.9,-67.91225,11.24189,220.1011,2.294172,-28.1908,9.007385
1108,-67.70998,11.17307,220.5935,2.30108,-28.22987,8.979882
1108.1,-67.73467,11.54735,219.7724,2.157787,-28.08245,9.050519
1108.2,-67.83469,11.436,220.1678,2.248079,-28.17289,8.92636
1108.3,-67.50115,11.33991,219.7839,2.234117,-28.06882,9.052088
1108.4,-67.27136,11.23361,220.4577,2.30149,-28.09823,9.045061
1108.5,-67.54121,11.27149,220.4363,2.271713,-28.11692,9.020797
1108.6,-43.93269,31.03532,169.0867,0.089068,-28.52002,7.252741
1108.7,-27.98358,33.35756,141.0721,-0.429282,-27.29604,8.021848
1108.8,-43.09846,17.58184,163.3464,2.156131,-26.00773,9.783524
1108.9,-77.87067,6.81525,246.1077,4.134551,-25.04,8.390969
1109,-101.8573,-1.107538,292.7757,5.244389,-24.70701,7.894648
1109.1,-107.0102,9.421625,279.6555,3.828393,-24.73258,8.47579
1109.2,-53.95242,8.087788,245.1694,3.772192,-21.38649,9.691511
1109.3,-46.83525,15.09166,218.5144,2.737156,-22.3392,8.813067
1109.4,-55.99852,15.0877,214.3113,3.198739,-24.28318,9.739995
1109.5,-69.04897,17.36556,219.393,3.376414,-26.12509,10.44109
1109.6,-63.53505,16.83065,224.8392,2.783425,-24.2463,9.74135
1109.7,-68.42767,19.31565,219.7057,2.154621,-24.73431,9.828848
1109.8,-64.20545,12.92286,214.5954,2.557584,-25.18552,9.826082
1109.9,-67.31986,9.817062,216.9253,2.695019,-24.63097,10.63413
1110,-64.59576,16.48296,223.4624,2.205343,-24.1676,10.62332
1110.1,-65.72143,22.21619,215.9749,1.905128,-24.74716,10.77681
1110.2,-65.72921,18.54437,219.8665,1.894681,-23.31939,11.04413
1110.3,-63.89531,14.98896,215.3567,2.658388,-25.14228,10.44693
1110.4,-66.44241,15.40596,213.3622,2.207622,-25.26444,11.55433
1110.5,-52.53445,3.071512,224.5061,3.577163,-21.2099,17.47071
1110.6,-72.36842,11.59786,218.14,2.388654,-24.78822,13.68914
1110.7,-70.3879,10.28704,220.2648,2.599127,-24.35066,13.71916
1110.8,-57.17086,7.389812,227.5182,3.011968,-20.76584,15.25092
1110.9,44.98635,28.21994,248.9041,-2.411332,-0.817062,22.49726
1111,-101.6304,36.8902,68.0218,64.43634,-99.03574,15.38257
1111.1,104.3653,-142.8658,77.903,154.5785,-97.72261,87.26701
1111.2,-18.22745,65.608,168.9666,-6.15957,-27.18512,3.21373
1111.3,-30.19622,135.0353,100.227,-7.457131,-67.95095,10.1543
1111.4,-56.48581,-39.69379,240.0168,8.881147,-23.00284,28.51657
1111.5,-51.89029,2.1732,201.1097,3.31728,-32.85963,20.73926
1111.6,-132.2311,-0.6295375,178.4017,1.943667,-51.0179,9.15157
1111.7,-136.5285,-8.330725,209.1829,3.067332,-44.01475,6.668689
1111.8,-129.6333,-36.75908,197.0947,7.829748,-45.76287,20.20309
1111.9,238.6864,197.5421,144.4973,-14.59242,18.00409,15.30041
1112,2.7067,4.561038,148.4327,2.504888,-35.18775,10.97664
1112.1,11.20866,-7.045975,201.2213,5.681851,-16.48539,16.91175
1112.2,-22.23391,20.95435,246.7079,3.471837,-15.95924,9.976947
1112.3,-59.08754,60.14668,261.8384,-0.576407,-20.78994,7.163828
1112.4,-100.4923,57.43623,233.5883,-0.053316,-24.0555,8.400572
1112.5,-77.52577,-15.9181,192.1166,8.638546,-25.85674,29.51302
1112.6,-64.40772,14.15722,206.5362,5.055041,-24.14309,13.61733
1112.7,-14.48104,-5.420763,225.0902,6.966391,-13.57625,24.13919
1112.8,-67.67117,11.16033,211.1055,4.914561,-21.69705,14.85408
1112.9,-61.28114,2.0927,216.1409,5.607485,-19.77969,19.08702
1113,-59.22678,8.032988,217.4671,4.969032,-18.1151,17.1001
1113.1,-65.61713,21.75899,213.5823,4.135707,-21.04514,12.906
1113.2,-63.36019,18.75405,203.9883,4.949294,-22.98888,11.99211
1113.3,-85.56144,17.6984,204.9103,4.765167,-25.25433,13.05836
1113.4,-49.07414,33.30499,207.0519,3.28362,-21.07465,9.720996
1113.5,54.73974,58.07396,257.0464,1.249097,5.87495,9.66999
1113.6,-79.0589,68.10981,211.6076,32.88157,-48.96892,40.33389
1113.7,-65.89984,-21.26138,277.7397,47.51266,-29.67505,59.97378
1113.8,-73.41692,31.20782,102.5319,7.528772,-84.5674,10.58427
1113.9,-13.16868,80.62408,187.7628,-3.003089,-32.03504,-3.63333
1114,-63.22303,26.3383,188.4327,2.341856,-34.70105,10.54685
1114.1,-92.37312,-55.70985,180.2075,11.8764,-43.13816,33.82772
1114.2,-107.6564,-42.72426,182.7818,11.59284,-43.61646,19.98663
1114.3,-133.7715,-47.27354,180.4427,11.41032,-49.90668,20.82197
1114.4,-110.7079,-13.19474,241.4222,6.30921,-29.85761,11.18414
1114.5,-13.4086,-31.06812,291.679,8.853,-7.574701,12.55129
1114.6,-45.05397,-8.599563,286.8706,2.432675,-17.757,15.52912
1114.7,-39.52435,3.284225,318.8735,3.124306,-10.93327,6.671905
1114.8,-61.32005,1.488225,277.0581,3.142315,-19.71581,9.471253
1114.9,-91.72086,10.70274,260.514,2.077057,-25.4444,9.568744
1115,-112.4942,53.53295,225.0096,-1.509532,-30.89315,4.719932
1115.1,-129.0646,83.27107,186.1565,-4.068693,-37.94212,3.355769
1115.2,8.497712,50.29716,289.5381,0.217462,-12.49418,6.014031
1115.3,-25.6321,6.655112,328.3391,7.112113,-14.04662,6.998627
1115.4,-112.0003,17.67876,294.2541,5.68335,-23.63035,9.161197
1115.5,-237.7457,15.41089,251.0081,7.046088,-41.03379,12.2838
1115.6,-146.9955,16.06519,273.6026,7.936103,-25.61535,14.51405
1115.7,-111.0026,11.75015,300.2451,8.336435,-21.16831,11.1256
1115.8,-258.2207,13.43118,249.5197,6.480043,-40.96431,11.15384
1115.9,-167.1998,4.714087,285.5114,4.34868,-33.44971,11.07167
1116,-87.71339,6.404275,304.3951,4.098027,-27.84223,6.572303
1116.1,-17.59435,19.30135,275.9571,2.478315,-28.02244,5.296823
1116.2,-86.92604,19.1362,270.3218,1.098086,-29.1375,7.503639
1116.3,-72.39323,5.162175,300.149,2.694739,-18.89559,9.209171
1116.4,-29.31554,-9.250837,319.9611,4.204539,-6.812928,10.88347
1116.5,-59.60201,8.54425,240.9612,2.035751,-21.14193,8.198756
1116.6,-65.88309,11.47434,221.8436,2.031728,-28.65642,9.017737
1116.7,-67.39706,11.62733,221.5119,2.37948,-28.63556,8.127203
1116.8,-68.50143,10.87474,221.2966,2.086395,-27.89825,9.428095
1116.9,-68.56477,10.7768,222.544,2.400816,-27.68336,9.152991
1117,-70.19717,11.11569,220.8779,2.258784,-28.55075,9.005019
1117.1,-68.22216,11.45428,220.4513,2.313897,-28.04541,8.948229
1117.2,-67.91785,12.50271,220.8387,1.979258,-28.10034,8.913708
1117.3,-67.8618,11.62351,220.1386,2.244725,-28.14205,8.893244
1117.4,-69.1936,11.75059,220.399,2.29382,-28.44663,8.809098
1117.5,-68.05187,12.02092,220.4946,2.181001,-27.87768,9.04214
1117.6,-69.53244,11.49959,220.9053,2.306301,-28.46134,8.881962
1117.7,-64.82001,17.43351,194.2878,1.77196,-30.63218,7.909801
1117.8,-41.70686,33.74266,157.7677,-0.26394,-27.8639,8.96516
1117.9,-34.96186,25.1512,138.9538,0.911965,-28.55423,9.78033
1118,-35.77975,19.09804,150.6793,2.576524,-27.13744,8.788459
1118.1,-80.36085,7.959713,240.3797,4.174436,-25.27536,9.798113
1118.2,-101.7691,4.260862,292.9755,5.383361,-25.60598,7.541932
1118.3,-101.461,2.678488,292.8875,5.278966,-22.80012,8.373252
1118.4,-69.62585,19.31246,258.1752,3.176602,-22.52046,7.850192
